,Sample10.mdl,Sample1001.mdl,Sample1002.mdl,Sample1003.mdl,Sample1008.mdl,Sample1011.mdl,Sample1016.mdl,Sample1020.mdl,Sample1022.mdl,Sample1023.mdl,Sample1025.mdl,Sample1028.mdl,Sample1036.mdl,Sample1038.mdl,Sample1039.mdl,Sample1044.mdl,Sample1050.mdl,Sample1053.mdl,Sample1062.mdl,Sample1075.mdl,Sample1076.mdl,Sample1077.mdl,Sample1081.mdl,Sample1083.mdl,Sample1091.mdl,Sample11.mdl,Sample1108.mdl,Sample111.mdl,Sample1115.mdl,Sample1116.mdl,Sample1117.mdl,Sample1124.mdl,Sample1125.mdl,Sample1127.mdl,Sample1129.mdl,Sample1131.mdl,Sample1139.mdl,Sample1146.mdl,Sample1151.mdl,Sample1152.mdl,Sample1153.mdl,Sample1154.mdl,Sample1155.mdl,Sample1162.mdl,Sample1164.mdl,Sample1168.mdl,Sample117.mdl,Sample1170.mdl,Sample1177.mdl,Sample1181.mdl,Sample1184.mdl,Sample1188.mdl,Sample119.mdl,Sample1195.mdl,Sample1198.mdl,Sample120.mdl,Sample143.mdl,Sample144.mdl,Sample145.mdl,Sample146.mdl,Sample149.mdl,Sample151.mdl,Sample155.mdl,Sample161.mdl,Sample165.mdl,Sample170.mdl,Sample174.mdl,Sample178.mdl,Sample180.mdl,Sample184.mdl,Sample187.mdl,Sample19.mdl,Sample194.mdl,Sample2.mdl,Sample200.mdl,Sample21.mdl,Sample210.mdl,Sample211.mdl,Sample215.mdl,Sample217.mdl,Sample226.mdl,Sample231.mdl,Sample232.mdl,Sample235.mdl,Sample240.mdl,Sample245.mdl,Sample246.mdl,Sample248.mdl,Sample25.mdl,Sample26.mdl,Sample261.mdl,Sample274.mdl,Sample276.mdl,Sample279.mdl,Sample282.mdl,Sample288.mdl,Sample292.mdl,Sample295.mdl,Sample298.mdl,Sample299.mdl,Sample30.mdl,Sample301.mdl,Sample303.mdl,Sample307.mdl,Sample31.mdl,Sample314.mdl,Sample317.mdl,Sample319.mdl,Sample324.mdl,Sample327.mdl,Sample328.mdl,Sample333.mdl,Sample334.mdl,Sample335.mdl,Sample339.mdl,Sample343.mdl,Sample344.mdl,Sample345.mdl,Sample351.mdl,Sample354.mdl,Sample355.mdl,Sample360.mdl,Sample362.mdl,Sample363.mdl,Sample37.mdl,Sample373.mdl,Sample376.mdl,Sample378.mdl,Sample382.mdl,Sample385.mdl,Sample387.mdl,Sample39.mdl,Sample394.mdl,Sample403.mdl,Sample404.mdl,Sample407.mdl,Sample409.mdl,Sample417.mdl,Sample42.mdl,Sample422.mdl,Sample424.mdl,Sample425.mdl,Sample43.mdl,Sample432.mdl,Sample435.mdl,Sample436.mdl,Sample44.mdl,Sample443.mdl,Sample445.mdl,Sample446.mdl,Sample448.mdl,Sample452.mdl,Sample453.mdl,Sample458.mdl,Sample46.mdl,Sample460.mdl,Sample475.mdl,Sample482.mdl,Sample483.mdl,Sample485.mdl,Sample486.mdl,Sample487.mdl,Sample489.mdl,Sample490.mdl,Sample495.mdl,Sample497.mdl,Sample501.mdl,Sample507.mdl,Sample510.mdl,Sample511.mdl,Sample513.mdl,Sample527.mdl,Sample531.mdl,Sample532.mdl,Sample540.mdl,Sample541.mdl,Sample542.mdl,Sample545.mdl,Sample546.mdl,Sample547.mdl,Sample548.mdl,Sample549.mdl,Sample551.mdl,Sample555.mdl,Sample557.mdl,Sample561.mdl,Sample567.mdl,Sample57.mdl,Sample572.mdl,Sample580.mdl,Sample581.mdl,Sample582.mdl,Sample584.mdl,Sample59.mdl,Sample593.mdl,Sample594.mdl,Sample598.mdl,Sample599.mdl,Sample600.mdl,Sample605.mdl,Sample607.mdl,Sample608.mdl,Sample61.mdl,Sample612.mdl,Sample613.mdl,Sample615.mdl,Sample617.mdl,Sample621.mdl,Sample626.mdl,Sample633.mdl,Sample637.mdl,Sample638.mdl,Sample639.mdl,Sample640.mdl,Sample641.mdl,Sample644.mdl,Sample646.mdl,Sample651.mdl,Sample656.mdl,Sample661.mdl,Sample664.mdl,Sample666.mdl,Sample672.mdl,Sample673.mdl,Sample674.mdl,Sample675.mdl,Sample676.mdl,Sample678.mdl,Sample68.mdl,Sample681.mdl,Sample683.mdl,Sample685.mdl,Sample686.mdl,Sample69.mdl,Sample694.mdl,Sample699.mdl,Sample702.mdl,Sample706.mdl,Sample707.mdl,Sample708.mdl,Sample71.mdl,Sample712.mdl,Sample717.mdl,Sample723.mdl,Sample726.mdl,Sample727.mdl,Sample730.mdl,Sample732.mdl,Sample738.mdl,Sample74.mdl,Sample742.mdl,Sample745.mdl,Sample748.mdl,Sample752.mdl,Sample753.mdl,Sample754.mdl,Sample755.mdl,Sample757.mdl,Sample758.mdl,Sample763.mdl,Sample764.mdl,Sample771.mdl,Sample788.mdl,Sample794.mdl,Sample798.mdl,Sample805.mdl,Sample807.mdl,Sample809.mdl,Sample81.mdl,Sample811.mdl,Sample815.mdl,Sample823.mdl,Sample826.mdl,Sample834.mdl,Sample835.mdl,Sample841.mdl,Sample845.mdl,Sample847.mdl,Sample85.mdl,Sample850.mdl,Sample852.mdl,Sample854.mdl,Sample861.mdl,Sample862.mdl,Sample864.mdl,Sample865.mdl,Sample870.mdl,Sample872.mdl,Sample875.mdl,Sample877.mdl,Sample878.mdl,Sample883.mdl,Sample891.mdl,Sample900.mdl,Sample903.mdl,Sample91.mdl,Sample910.mdl,Sample913.mdl,Sample915.mdl,Sample917.mdl,Sample92.mdl,Sample922.mdl,Sample926.mdl,Sample939.mdl,Sample94.mdl,Sample942.mdl,Sample948.mdl,Sample951.mdl,Sample953.mdl,Sample958.mdl,Sample963.mdl,Sample965.mdl,Sample974.mdl,Sample976.mdl,Sample980.mdl,Sample983.mdl,Sample984.mdl,Sample985.mdl,Sample988.mdl,Sample990.mdl,Sample991.mdl,Sample992.mdl,Sample994.mdl,Sample996.mdl,Sample998.mdl
Sample862.mdl,13,28,50,14,15,12,18,30,23,32,11,10,21,36,28,10,23,33,19,22,18,21,43,12,92,19,15,12,24,11,19,15,9,24,24,23,18,18,12,18,20,16,10,19,22,14,34,24,19,15,16,35,18,15,17,10,35,22,16,28,15,20,12,14,15,27,26,18,13,19,16,39,26,119,19,15,35,18,11,18,17,28,20,16,19,12,20,29,18,40,16,9,16,17,17,28,14,20,24,22,24,28,27,12,26,10,18,11,31,14,24,14,100,12,15,25,22,14,22,70,23,21,27,19,24,29,24,23,34,21,33,25,14,22,13,22,14,21,17,33,124,44,14,21,23,12,13,18,20,23,51,15,17,17,16,17,23,20,18,103,13,21,28,26,17,17,16,18,28,110,18,12,15,10,15,19,28,18,31,20,20,31,14,31,9,17,13,13,21,12,23,21,32,20,15,61,28,18,24,16,25,20,30,34,41,14,13,19,17,45,24,25,18,18,19,16,9,20,16,14,18,11,24,15,15,23,22,22,30,22,23,19,13,41,13,19,23,13,36,22,28,13,19,15,27,21,12,12,18,18,21,21,21,30,21,38,22,24,23,13,18,17,109,28,19,33,21,33,13,36,32,12,26,29,20,24,12,14,74,14,30,13,14,0,17,13,15,11,15,22,25,17,20,14,25,13,20,23,41,27,14,16,20,28,28,17,25,12,120,40,25,34,12,37,22,80,9,32,22,111,20,15,11,20,36
Sample864.mdl,14,29,51,13,12,15,17,35,28,31,10,11,18,39,33,9,26,34,24,21,21,20,44,13,97,24,14,13,31,6,18,16,12,25,31,28,21,23,13,19,23,21,9,24,27,11,37,25,24,16,17,36,17,16,24,9,40,27,15,29,14,19,11,21,16,30,29,21,12,24,15,42,29,120,24,18,36,17,16,17,20,31,27,21,14,13,21,30,23,45,15,16,17,18,18,29,17,25,29,21,27,31,32,15,29,11,21,10,30,17,25,17,103,13,22,30,25,13,25,71,26,26,32,22,31,36,25,28,37,24,34,28,15,27,18,27,15,24,14,38,127,43,15,24,28,13,18,25,21,24,54,16,16,24,9,22,26,25,21,98,14,30,31,29,16,18,15,17,33,115,21,17,14,9,14,22,31,17,34,21,27,36,21,36,12,14,14,14,24,11,26,18,33,23,12,64,23,23,25,19,28,23,33,39,46,13,16,20,18,44,27,26,19,23,20,13,10,25,13,19,23,14,27,22,18,26,25,23,31,25,30,16,14,42,12,24,26,10,43,25,31,12,26,14,28,26,13,19,19,23,24,24,18,29,26,45,27,29,28,22,21,16,112,33,20,34,30,36,10,39,37,15,31,30,23,29,13,13,77,15,35,20,21,17,0,14,22,10,16,27,30,20,21,13,26,20,25,24,46,30,15,15,25,33,35,22,26,13,123,45,30,39,17,42,27,81,18,35,27,116,25,16,12,21,37
Sample865.mdl,8,29,51,11,12,9,15,31,24,31,8,5,18,35,25,7,24,32,22,23,19,18,42,7,95,20,12,11,27,8,16,6,10,25,25,24,19,19,9,15,23,15,7,18,23,7,35,25,20,8,13,34,15,10,18,7,34,19,9,31,12,17,9,17,12,28,27,19,10,18,13,38,27,118,20,16,34,15,14,15,18,29,21,17,16,7,19,30,21,35,13,14,11,12,14,19,15,21,25,23,21,29,28,9,27,5,15,8,30,13,25,15,101,7,18,26,23,7,23,69,24,20,28,20,27,32,23,24,35,22,32,28,9,19,16,23,17,24,14,32,123,37,11,22,24,7,14,21,21,20,52,10,14,20,13,16,24,19,19,100,8,26,27,27,14,12,9,15,31,107,19,13,12,7,10,20,29,15,32,21,23,30,17,30,10,14,8,10,22,9,24,16,33,19,10,62,29,21,23,17,26,21,31,33,42,7,12,14,14,44,25,26,9,19,20,11,8,21,13,17,19,14,25,18,12,24,25,19,33,21,28,16,10,40,6,16,24,10,39,23,27,10,22,12,28,20,9,15,15,19,22,22,22,31,24,43,23,23,26,16,19,12,108,31,18,34,26,34,10,35,31,11,25,28,21,25,13,11,77,11,33,16,17,13,14,0,20,8,12,23,24,16,17,11,26,16,23,24,42,28,15,13,21,29,31,20,24,9,119,41,26,37,15,38,23,79,12,33,23,108,19,16,8,21,35
Sample870.mdl,20,27,49,21,22,19,21,37,28,33,16,17,26,37,33,15,26,40,22,25,23,24,48,19,91,22,22,17,27,16,24,22,14,25,23,22,21,19,19,25,25,19,15,22,23,19,33,29,22,22,21,44,19,18,24,15,38,27,23,31,22,27,17,21,18,28,31,21,20,20,19,38,23,120,20,20,38,23,14,23,20,25,27,17,24,19,23,30,21,39,23,14,19,22,24,35,19,27,27,25,27,27,30,19,25,17,25,16,32,19,25,17,103,19,18,24,27,19,23,73,26,22,26,20,25,36,27,22,37,24,36,28,21,25,16,27,19,22,22,34,119,45,19,22,24,19,18,23,21,26,52,20,18,22,21,22,26,21,21,104,20,26,29,27,22,22,17,23,31,113,19,19,18,17,22,22,27,23,34,19,25,30,19,32,16,20,20,20,26,17,26,26,31,21,20,62,31,23,25,21,18,25,31,39,44,19,20,26,24,44,23,28,25,23,22,21,14,25,21,19,23,18,27,22,18,28,27,27,33,23,30,22,20,44,18,24,26,18,35,23,31,18,22,18,30,26,15,19,25,21,24,26,22,29,24,43,23,23,28,20,15,22,110,31,22,36,24,34,20,39,33,19,31,30,25,31,15,21,79,21,29,16,17,15,22,20,0,16,22,25,28,24,25,21,24,22,27,18,44,30,19,23,25,31,27,22,30,19,115,43,26,37,13,42,25,81,16,35,23,114,25,14,18,23,39
Sample872.mdl,8,27,49,9,10,9,9,31,22,29,2,5,14,35,29,3,22,30,18,19,17,16,38,7,97,18,10,5,25,4,12,10,6,25,25,22,17,17,7,13,19,15,3,18,21,7,35,23,18,10,11,32,11,10,18,3,34,21,11,29,10,15,5,15,10,26,25,15,8,18,9,38,25,118,20,14,32,11,12,11,16,27,21,15,10,7,15,26,19,39,11,10,11,12,12,23,13,19,23,21,23,27,28,9,25,5,15,4,30,11,23,11,97,7,14,24,21,7,19,71,22,20,26,16,25,30,21,22,33,20,32,26,9,21,12,21,13,20,10,32,125,41,9,18,22,7,12,19,17,20,50,8,10,18,9,16,20,19,17,104,8,24,27,25,10,12,9,11,29,107,15,11,8,5,10,16,27,11,30,17,21,30,15,30,4,10,8,8,20,5,22,16,29,17,8,62,25,19,21,15,22,19,29,33,40,7,10,14,12,44,23,22,13,17,18,7,4,21,11,15,17,10,23,16,12,22,23,17,31,21,26,12,6,38,6,18,18,8,37,21,27,6,20,8,26,20,7,13,13,17,18,20,18,29,22,39,21,23,24,16,15,10,110,29,16,32,24,32,8,35,31,9,25,28,19,25,9,9,77,9,31,14,15,11,10,8,16,0,8,21,24,14,15,9,22,14,21,20,42,26,11,11,21,27,29,18,24,7,121,41,26,35,11,36,21,79,12,33,21,108,19,12,6,19,31
Sample875.mdl,12,31,49,11,12,13,11,35,26,33,6,7,16,37,33,7,26,32,24,25,21,20,38,9,97,22,12,11,29,10,14,14,12,29,27,28,21,21,11,17,25,19,9,22,25,13,39,27,20,12,15,28,17,14,18,9,38,25,13,33,14,13,11,19,14,30,25,19,12,22,15,42,29,120,24,16,36,15,16,15,20,31,23,19,14,11,21,30,23,39,13,16,15,14,16,25,15,21,27,25,25,31,32,15,29,9,17,8,34,13,27,15,99,11,18,26,25,13,25,73,26,24,30,20,29,34,27,24,37,24,36,30,13,25,18,23,19,26,12,32,127,41,13,22,26,11,14,19,23,26,52,12,16,22,15,18,26,23,21,106,12,28,29,29,16,16,15,17,33,109,21,15,10,9,14,22,31,17,34,23,21,32,19,32,10,16,10,12,24,11,26,20,35,21,14,64,27,23,25,17,26,23,29,37,40,13,14,18,16,48,27,26,13,21,22,11,10,25,15,17,21,16,27,20,16,24,27,19,35,25,28,18,10,40,12,22,22,12,41,25,29,12,24,14,30,24,11,17,15,19,24,24,24,31,26,45,25,25,24,20,19,14,110,29,22,34,28,36,12,33,31,9,29,32,23,29,15,11,79,13,35,18,19,15,16,12,22,8,0,25,28,18,19,13,28,18,27,26,46,24,17,13,25,31,33,22,26,9,119,41,30,37,17,40,25,81,16,37,27,110,21,18,10,23,35
Sample877.mdl,21,36,54,24,25,22,28,40,25,36,21,20,31,42,38,20,31,41,17,24,26,31,49,22,92,23,25,20,28,21,27,23,19,32,32,29,22,22,22,26,28,22,20,25,30,24,44,30,25,25,26,47,28,23,25,20,41,24,26,36,23,30,22,24,25,35,30,22,23,27,24,33,30,99,25,23,39,24,23,26,23,34,28,18,29,22,28,31,26,44,24,23,26,27,27,34,22,28,26,22,22,36,37,24,28,20,26,21,33,24,32,22,104,22,25,27,20,24,22,68,27,25,33,25,32,33,28,23,36,27,33,27,22,24,25,30,26,23,27,35,120,52,22,21,27,20,21,24,28,27,53,25,27,19,26,23,29,24,20,99,21,29,20,30,27,27,26,24,38,114,18,22,25,20,25,25,32,26,39,24,28,35,22,35,21,25,23,23,29,22,21,29,32,28,25,57,34,24,24,24,29,24,36,42,47,24,21,29,25,41,30,23,28,26,23,26,21,28,26,24,26,23,20,19,25,27,30,30,34,22,35,27,21,47,23,27,27,23,40,26,30,19,21,25,29,27,22,20,28,22,29,25,23,34,27,44,30,26,29,21,24,27,101,30,25,33,33,39,19,36,26,22,28,29,24,26,22,22,72,24,34,19,18,22,27,23,25,21,25,0,31,25,28,18,31,25,30,27,47,33,22,22,28,34,28,21,31,22,116,48,33,38,24,35,26,74,23,38,28,115,18,21,21,28,40
Sample878.mdl,26,31,53,27,28,23,31,39,30,41,24,23,32,35,37,23,26,42,32,27,25,34,54,25,87,20,28,23,29,24,32,28,22,31,29,30,29,27,25,29,31,19,23,24,27,25,39,27,28,26,29,48,27,26,28,23,32,27,27,37,28,33,25,25,28,30,33,27,26,26,29,42,31,110,28,26,34,31,24,27,22,31,25,21,32,25,33,34,27,37,29,24,29,28,24,37,25,23,31,31,31,29,32,25,27,23,29,24,34,23,31,25,105,23,26,28,31,25,23,71,26,24,30,26,31,32,29,28,35,26,36,34,25,31,26,31,29,26,30,38,115,53,25,32,22,23,24,27,19,32,58,24,26,28,29,20,24,27,27,104,24,34,37,33,28,24,29,27,33,115,25,21,26,23,28,24,33,31,38,27,27,32,23,34,24,30,26,24,18,25,30,30,37,25,26,58,37,25,33,23,36,25,35,41,40,25,18,26,24,40,29,32,23,17,26,27,24,27,29,21,25,22,29,26,28,32,35,35,37,29,34,32,26,50,24,24,30,26,39,27,29,26,28,26,34,26,25,21,29,27,30,28,28,39,24,51,27,33,26,24,25,28,98,33,26,36,30,38,26,39,35,25,29,32,27,31,25,27,77,23,41,24,23,25,30,24,28,24,28,31,0,22,29,27,32,22,21,28,36,34,27,29,27,31,33,30,34,25,109,45,28,39,27,40,25,71,26,39,19,116,27,26,20,31,37
Sample883.mdl,14,29,51,17,18,15,21,35,22,31,14,13,22,35,35,13,26,32,24,25,23,24,42,15,93,20,18,13,27,14,22,18,14,31,27,30,21,21,15,19,25,19,13,24,23,17,37,27,24,18,19,38,19,16,20,13,34,25,19,33,16,23,15,21,18,28,27,23,16,24,19,42,29,112,26,20,36,21,16,21,20,31,27,19,20,15,23,30,25,43,19,18,19,20,12,27,19,21,25,25,29,31,32,17,29,13,21,14,34,17,27,19,105,15,22,30,23,17,23,71,24,24,30,22,29,32,27,24,33,22,32,28,17,27,18,25,21,26,20,34,121,45,15,26,24,13,18,25,25,24,58,18,18,24,19,20,24,25,21,104,16,30,31,29,20,16,19,17,33,113,21,15,18,13,16,22,31,21,34,21,27,34,21,28,14,20,16,14,22,15,26,20,33,25,16,60,33,25,27,19,30,23,33,37,44,15,8,18,16,46,27,28,15,19,24,19,14,27,17,21,23,16,29,22,18,26,29,23,35,23,30,22,16,40,16,22,28,16,41,25,29,16,24,18,30,24,15,17,17,23,24,26,22,33,24,47,25,27,26,22,23,18,106,29,24,34,26,36,16,39,35,15,29,30,25,27,17,15,77,15,35,20,21,17,20,16,24,14,18,25,22,0,21,17,28,18,23,26,44,30,19,19,25,25,33,24,30,15,117,45,30,37,19,40,25,75,18,37,25,114,25,20,12,25,33
Sample891.mdl,17,30,52,18,19,18,20,38,31,34,15,14,23,40,38,14,27,37,29,26,26,21,41,16,94,25,19,18,26,15,21,17,17,32,30,31,26,24,16,14,30,24,14,27,26,18,36,30,25,19,18,39,14,17,25,14,31,30,18,34,19,22,16,24,17,31,32,26,17,23,18,41,30,117,27,23,37,20,17,18,23,32,26,24,23,16,24,33,24,38,16,19,18,19,19,32,22,26,24,28,32,32,33,20,30,14,22,15,35,18,26,22,110,16,21,27,30,18,28,70,27,25,31,23,32,37,28,23,38,25,37,31,16,28,21,26,24,27,19,35,122,46,16,29,27,16,21,28,26,31,61,17,15,23,18,23,23,26,26,103,17,33,32,30,15,15,16,18,32,120,22,18,17,14,19,25,30,18,35,26,28,33,22,35,17,19,17,15,25,16,29,17,36,28,19,61,36,28,30,22,31,26,32,42,43,18,17,21,19,45,28,33,20,22,25,20,15,30,16,24,26,19,26,25,19,27,32,22,38,26,33,17,17,39,17,27,29,15,36,26,34,17,19,15,27,25,14,20,20,26,27,29,27,32,23,50,26,30,31,25,22,19,109,36,25,35,29,37,17,40,34,18,30,29,22,28,20,18,72,14,36,21,24,20,21,17,25,15,19,28,29,21,0,18,29,21,26,23,43,31,22,20,26,28,32,27,33,16,118,42,29,38,20,41,26,78,21,38,30,121,28,21,13,26,42
Sample900.mdl,9,30,50,12,9,12,16,34,25,30,9,8,19,36,32,8,23,29,19,22,18,19,43,8,96,21,9,12,26,7,17,13,11,28,28,27,20,20,10,16,24,18,8,21,24,10,36,24,21,11,14,35,16,13,19,8,37,22,12,32,11,18,10,16,13,29,28,20,11,21,12,37,28,113,23,15,35,12,15,16,17,28,24,16,17,10,20,29,22,40,12,15,12,15,15,24,14,22,26,20,26,30,31,14,26,8,18,9,29,14,26,16,102,10,19,27,22,12,22,72,23,23,29,21,26,33,26,25,34,23,33,29,12,22,17,24,18,19,15,35,124,38,12,23,25,10,15,22,22,23,53,13,15,21,12,19,25,22,20,103,11,27,24,28,15,15,14,16,30,112,20,12,13,6,13,21,30,16,33,22,24,33,18,33,11,13,11,11,23,10,23,17,30,22,11,63,28,22,22,16,27,20,32,36,39,12,13,17,15,43,26,21,16,20,21,12,9,24,14,18,20,15,22,19,15,23,26,20,34,22,27,15,11,37,11,19,25,9,38,22,28,11,23,13,29,21,10,14,16,18,23,21,23,28,25,44,24,22,27,19,20,15,109,32,21,33,27,33,7,32,32,12,28,31,22,26,14,12,78,12,34,15,16,14,13,11,21,9,13,18,27,17,18,0,25,17,26,25,45,29,16,12,24,30,28,21,23,10,120,44,29,36,16,37,24,78,15,34,26,113,16,15,9,22,38
Sample903.mdl,24,27,37,23,28,25,27,31,28,43,22,23,28,39,39,21,24,44,24,25,29,26,52,25,85,30,28,23,25,22,30,28,20,23,25,28,23,21,25,31,27,21,21,26,27,25,29,29,26,28,27,46,27,26,28,21,38,27,29,31,22,29,23,27,24,30,27,23,22,16,23,44,29,116,22,26,36,27,22,27,22,27,31,23,26,25,29,32,23,43,29,18,25,28,28,37,25,31,25,25,35,33,34,25,29,23,31,22,34,23,27,23,103,25,18,24,27,25,29,63,26,24,32,24,31,38,25,26,33,26,38,32,27,29,24,31,25,24,28,38,119,49,25,30,30,25,24,29,23,24,60,24,22,30,25,26,26,27,23,102,26,32,31,25,28,26,19,29,33,113,23,23,22,23,26,22,29,29,36,23,29,32,25,40,22,18,26,24,30,23,30,32,29,25,24,60,31,25,23,23,26,31,35,41,46,23,26,32,28,38,29,28,31,27,26,27,22,33,21,23,25,22,29,24,26,32,29,29,31,27,34,26,26,46,24,24,28,24,33,23,31,24,26,20,36,28,21,25,29,21,30,30,22,31,24,47,27,27,30,26,17,28,108,33,24,32,32,34,26,39,35,25,33,30,29,35,19,23,71,25,35,18,21,25,26,26,24,22,28,31,32,28,29,25,0,26,27,20,46,30,21,29,25,35,25,26,28,25,113,43,30,35,21,40,31,77,26,35,25,114,25,18,22,25,35
Sample91.mdl,16,29,49,17,18,15,21,31,24,33,14,13,22,33,31,13,22,32,24,21,19,24,44,15,91,18,18,15,25,14,22,18,12,25,25,24,21,17,15,19,25,15,13,18,23,17,33,19,18,18,19,38,19,18,20,13,32,21,19,29,18,23,15,11,18,22,25,17,16,20,19,42,21,110,20,18,32,21,14,21,16,27,23,17,22,15,23,26,23,37,19,12,19,20,18,31,17,17,23,21,27,25,28,17,23,13,21,14,30,17,25,17,101,15,18,24,25,17,23,71,20,22,28,18,23,30,23,24,31,22,34,26,17,25,16,25,19,20,20,34,119,45,17,24,22,15,16,21,21,26,52,18,20,22,19,16,20,21,19,102,16,22,29,23,20,18,19,19,31,113,15,13,18,13,18,16,27,21,32,21,23,30,17,30,14,20,16,16,20,15,22,22,29,21,18,58,29,21,25,15,28,21,29,35,38,17,14,20,18,44,25,26,19,15,18,19,14,25,19,15,17,10,25,18,18,24,23,25,33,19,22,22,16,42,16,16,24,16,35,19,25,16,20,18,28,20,15,13,19,19,20,16,20,31,22,41,21,27,20,20,19,18,104,29,20,32,18,26,16,35,25,15,25,26,23,25,15,17,75,15,33,16,17,13,20,16,22,14,18,25,22,18,21,17,26,0,23,22,40,28,17,19,21,29,27,22,28,15,113,41,26,33,15,34,23,71,12,35,23,114,19,16,12,23,35
Sample910.mdl,25,34,50,24,27,24,28,34,27,40,21,22,27,40,34,20,27,41,25,22,28,31,51,24,90,25,27,20,26,21,29,27,19,26,24,25,24,24,24,28,26,24,20,23,30,22,36,30,27,25,28,43,24,25,25,20,31,24,26,32,25,30,22,26,27,31,28,22,23,23,26,43,30,117,25,25,31,28,21,26,19,32,26,20,27,24,30,31,26,38,28,21,28,27,25,36,24,26,30,28,32,32,33,20,26,22,28,21,33,26,30,22,104,22,21,29,28,22,26,66,25,23,33,21,30,33,22,25,38,23,33,31,24,28,23,30,24,23,27,39,120,50,24,29,29,22,23,26,20,27,55,25,25,27,24,21,21,28,24,99,23,29,32,28,23,25,26,24,30,114,20,20,25,22,27,21,30,28,39,22,28,31,24,37,19,25,25,23,21,22,27,31,36,22,23,57,30,24,28,20,31,28,30,40,43,22,21,27,25,37,28,29,24,24,25,24,21,28,26,20,26,19,24,21,27,31,30,34,32,24,29,29,25,45,21,23,25,25,38,24,32,23,23,25,31,23,24,24,28,24,27,29,21,34,19,38,26,32,25,21,22,25,105,28,21,33,31,37,25,40,34,24,28,27,24,28,20,24,66,24,36,19,20,20,25,23,27,21,27,30,21,23,26,26,27,23,0,23,39,31,22,28,18,28,32,23,27,24,112,42,27,34,24,41,28,78,25,40,20,113,26,21,21,28,34
Sample913.mdl,24,27,39,25,22,21,23,33,24,33,20,21,28,35,39,19,24,42,24,13,25,24,46,23,79,22,24,19,21,20,28,24,18,21,23,24,21,19,21,25,27,19,19,22,21,21,31,25,22,24,25,44,19,22,24,19,32,25,25,29,24,31,19,25,20,30,27,19,22,16,23,40,13,112,18,24,32,27,20,25,16,25,29,17,28,23,25,28,13,35,27,18,23,26,26,37,23,27,19,25,27,29,28,23,23,21,27,20,28,23,15,21,101,23,14,16,29,21,23,63,18,20,28,20,29,32,23,12,31,22,32,30,25,29,22,27,23,20,22,38,105,47,23,24,24,23,22,23,21,28,52,24,20,22,25,24,20,21,17,98,22,28,27,25,22,22,19,25,31,111,15,19,22,21,24,18,23,27,28,21,27,24,21,36,20,24,22,20,22,19,22,28,25,21,24,56,25,21,23,19,24,27,23,39,42,23,22,26,26,36,19,26,27,23,20,23,20,27,21,23,23,20,23,18,22,26,27,27,29,21,32,24,22,44,20,24,22,22,25,21,27,22,18,20,26,24,17,23,25,23,26,26,18,21,20,41,21,23,28,18,11,24,104,31,20,30,26,32,24,37,29,23,27,22,23,27,21,25,69,23,23,18,17,23,24,24,18,20,26,27,28,26,23,25,20,22,23,0,40,28,23,27,21,29,25,24,32,23,103,35,26,33,21,44,25,73,24,41,23,112,23,20,20,23,31
Sample915.mdl,42,47,63,43,46,43,47,53,46,51,42,39,48,49,45,41,38,58,44,39,45,48,64,41,87,36,44,43,35,42,50,44,40,41,41,42,39,39,41,43,49,35,41,44,39,45,47,45,42,46,45,50,43,44,42,41,48,45,45,49,44,47,43,43,44,46,47,41,42,42,45,58,47,116,38,44,46,47,38,47,34,41,43,39,48,41,49,50,39,47,45,40,43,46,44,57,43,37,45,45,51,41,42,43,39,37,47,42,36,43,45,43,121,41,38,44,49,45,37,73,40,38,38,40,41,48,41,42,51,36,48,50,45,49,44,47,45,36,46,54,109,65,43,50,38,41,42,41,41,50,70,44,42,40,43,42,42,41,41,112,44,44,47,41,46,42,45,47,47,129,37,37,44,41,44,36,47,47,52,39,41,48,41,46,40,44,42,42,40,43,40,46,47,43,46,48,49,37,45,39,48,41,51,61,62,45,40,46,42,60,35,52,43,37,40,47,42,35,43,37,43,38,47,36,44,46,47,51,47,39,50,48,44,62,44,44,44,42,49,39,43,44,38,44,42,44,41,39,45,43,48,40,38,47,36,61,39,49,42,38,39,44,90,47,44,44,48,50,44,41,47,43,43,42,41,45,41,43,91,39,51,36,35,41,46,42,44,42,46,47,36,44,43,45,46,40,39,40,0,44,41,43,41,49,47,40,50,43,93,53,30,43,43,52,31,63,42,47,33,128,43,40,38,45,43
